level,id,link,notBefore,notAfter,lang,script,userrestriction,,title,originalsloc,scopecontent0,scopecontent1
file,EAP570/1/1/62,https://eap.bl.uk/archive-file/EAP570-1-1-62,1600,1699,tib,Tibt,,,'bum ga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/63,https://eap.bl.uk/archive-file/EAP570-1-1-63,1600,1699,tib,Tibt,,,'bum nga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/64,https://eap.bl.uk/archive-file/EAP570-1-1-64,1600,1699,tib,Tibt,,,'bum ca,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/65,https://eap.bl.uk/archive-file/EAP570-1-1-65,1600,1699,tib,Tibt,,,'bum cha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/66,https://eap.bl.uk/archive-file/EAP570-1-1-66,1600,1699,tib,Tibt,,,'bum ja,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/67,https://eap.bl.uk/archive-file/EAP570-1-1-67,1600,1699,tib,Tibt,,,'bum nya,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/68,https://eap.bl.uk/archive-file/EAP570-1-1-68,1600,1699,tib,Tibt,,,'bum ta,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/69,https://eap.bl.uk/archive-file/EAP570-1-1-69,1600,1699,tib,Tibt,,,'bum tha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/7,https://eap.bl.uk/archive-file/EAP570-1-1-7,1600,1699,tib,Tibt,,,dkon brtsegs cha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains Ratnakutasutra.,
file,EAP570/1/1/70,https://eap.bl.uk/archive-file/EAP570-1-1-70,1600,1699,tib,Tibt,,,'bum da,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/71,https://eap.bl.uk/archive-file/EAP570-1-1-71,1600,1699,tib,Tibt,,,'bum na,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/72,https://eap.bl.uk/archive-file/EAP570-1-1-72,1600,1699,tib,Tibt,,,'bum pa,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/73,https://eap.bl.uk/archive-file/EAP570-1-1-73,1600,1699,tib,Tibt,,,'bum pha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/74,https://eap.bl.uk/archive-file/EAP570-1-1-74,1600,1699,tib,Tibt,,,'bum ba,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/75,https://eap.bl.uk/archive-file/EAP570-1-1-75,1600,1699,tib,Tibt,,,'bum ma,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".","This volume contains the 100,000 verses of the Perfection of Wisdom sutras.",
file,EAP570/1/1/76,https://eap.bl.uk/archive-file/EAP570-1-1-76,1600,1699,tib,Tibt,,,myang 'das ka,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the Aryamahaparinirvanasutra.,
file,EAP570/1/1/77,https://eap.bl.uk/archive-file/EAP570-1-1-77,1600,1699,tib,Tibt,,,myang 'das kha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the Aryamahaparinirvanasutra.,
file,EAP570/1/1/78,https://eap.bl.uk/archive-file/EAP570-1-1-78,1600,1699,tib,Tibt,,,myang 'das ga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the Aryamahaparinirvanasutra.,
file,EAP570/1/1/79,https://eap.bl.uk/archive-file/EAP570-1-1-79,1600,1699,tib,Tibt,,,nyi khri ka,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains the Perfection of Wisdom sutras in 20000 verses.,
file,EAP570/1/1/8,https://eap.bl.uk/archive-file/EAP570-1-1-8,1600,1699,tib,Tibt,,,'dul ba ka,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains Vinaya texts on discipline in the Sarvastivada school. The Vinaya corpus deals with the topic of monastic discipline and stories and anecdotes from the time of the Buddha. The stories constitute the contextual narrative for the various rules and precepts to be observed by the monks and the explanation for life experiences and events through karmic connection to the past lifetimes.,
file,EAP570/1/1/80,https://eap.bl.uk/archive-file/EAP570-1-1-80,1600,1699,tib,Tibt,,,nyi khri kha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains the Perfection of Wisdom sutras in 20000 verses.,
file,EAP570/1/1/81,https://eap.bl.uk/archive-file/EAP570-1-1-81,1600,1699,tib,Tibt,,,nyi khri ga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains the Perfection of Wisdom sutras in 20000 verses.,
file,EAP570/1/1/82,https://eap.bl.uk/archive-file/EAP570-1-1-82,1600,1699,tib,Tibt,,,nyi khri nga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains the Perfection of Wisdom sutras in 20000 verses.,
file,EAP570/1/1/83,https://eap.bl.uk/archive-file/EAP570-1-1-83,1600,1699,tib,Tibt,,,phal chen ka,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains Buddha Avatamsakasutra.,
file,EAP570/1/1/84,https://eap.bl.uk/archive-file/EAP570-1-1-84,1600,1699,tib,Tibt,,,phal chen kha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains Buddha Avatamsakasutra.,
file,EAP570/1/1/85,https://eap.bl.uk/archive-file/EAP570-1-1-85,1600,1699,tib,Tibt,,,phal chen ga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains Buddha Avatamsakasutra.,
file,EAP570/1/1/86,https://eap.bl.uk/archive-file/EAP570-1-1-86,1600,1699,tib,Tibt,,,phal chen nga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains Buddha Avatamsakasutra.,
file,EAP570/1/1/87,https://eap.bl.uk/archive-file/EAP570-1-1-87,1600,1699,tib,Tibt,,,phal chen ca,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains Buddha Avatamsakasutra.,
file,EAP570/1/1/88,https://eap.bl.uk/archive-file/EAP570-1-1-88,1600,1699,tib,Tibt,,,phal chen cha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains Buddha Avatamsakasutra.,
file,EAP570/1/1/89,https://eap.bl.uk/archive-file/EAP570-1-1-89,1600,1699,tib,Tibt,,,rgyud ka,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/9,https://eap.bl.uk/archive-file/EAP570-1-1-9,1600,1699,tib,Tibt,,,'dul ba kha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains Vinaya texts on discipline in the Sarvastivada school. The Vinaya corpus deals with the topic of monastic discipline and stories and anecdotes from the time of the Buddha. The stories constitute the contextual narrative for the various rules and precepts to be observed by the monks and the explanation for life experiences and events through karmic connection to the past lifetimes.,
file,EAP570/1/1/90,https://eap.bl.uk/archive-file/EAP570-1-1-90,1600,1699,tib,Tibt,,,rgyud kha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/91,https://eap.bl.uk/archive-file/EAP570-1-1-91,1600,1699,tib,Tibt,,,rgyud ga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/92,https://eap.bl.uk/archive-file/EAP570-1-1-92,1600,1699,tib,Tibt,,,rgyud nga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/93,https://eap.bl.uk/archive-file/EAP570-1-1-93,1600,1699,tib,Tibt,,,rgyud ca,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/94,https://eap.bl.uk/archive-file/EAP570-1-1-94,1600,1699,tib,Tibt,,,rgyud cha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/95,https://eap.bl.uk/archive-file/EAP570-1-1-95,1600,1699,tib,Tibt,,,rgyud ja,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/96,https://eap.bl.uk/archive-file/EAP570-1-1-96,1600,1699,tib,Tibt,,,rgyud nya,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/97,https://eap.bl.uk/archive-file/EAP570-1-1-97,1600,1699,tib,Tibt,,,rgyud ta,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/98,https://eap.bl.uk/archive-file/EAP570-1-1-98,1600,1699,tib,Tibt,,,rgyud tha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
file,EAP570/1/1/99,https://eap.bl.uk/archive-file/EAP570-1-1-99,1600,1699,tib,Tibt,,,rgyud da,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.,
seriesc,EAP570/1/2,https://eap.bl.uk/collection/EAP570-1-2,,,tib,Tibt,,,thor bu/ (gdong dkar la/),"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/2/1,https://eap.bl.uk/archive-file/EAP570-1-2-1,1500,1899,tib,Tibt,,,tshe ring rdo rje rnam thar,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the auto Biography of Terton Tshering Dorji.,
file,EAP570/1/2/10,https://eap.bl.uk/archive-file/EAP570-1-2-10,1500,1899,tib,Tibt,,,gshin rje'i rgyud,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the tantra associated with the deity Yamantaka.,
file,EAP570/1/2/11,https://eap.bl.uk/archive-file/EAP570-1-2-11,1500,1899,tib,Tibt,,,nor rgyam sogs,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains liturgical texts belonging to the Phur pa yang gsang bla med and Bla ma nor bu rgya mtsho.,
file,EAP570/1/2/12,https://eap.bl.uk/archive-file/EAP570-1-2-12,1500,1899,tib,Tibt,,,mun sel sgron me sogs,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the ritual texts for the practice of Avalokiteshwara known as Mun sel sgron me.,
file,EAP570/1/2/13,https://eap.bl.uk/archive-file/EAP570-1-2-13,1500,1899,tib,Tibt,,,mtsho rgyal rnam thar,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the biography of Ye shes mtsho rgyal.,
file,EAP570/1/2/14,https://eap.bl.uk/archive-file/EAP570-1-2-14,1500,1899,tib,Tibt,,,dkon mchog spyi 'dus,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains texts relating to the dKon mchog spyi bsdus.,
file,EAP570/1/2/15,https://eap.bl.uk/archive-file/EAP570-1-2-15,1500,1899,tib,Tibt,,,rgyud bcu bdun,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains tantra texts on nutrition pill practice.,
file,EAP570/1/2/16,https://eap.bl.uk/archive-file/EAP570-1-2-16,1500,1899,tib,Tibt,,,brgyad stong gser 'bum,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains 8000 verses of the Perfection of Wisdom sutra. This is generally known as the short version of the Perfection of Wisdom sutra. Its main topic is the philosophy of Emptiness.,
file,EAP570/1/2/2,https://eap.bl.uk/archive-file/EAP570-1-2-2,1500,1899,tib,Tibt,,,zab lam bde 'dus,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the key text for the treasure cycle called Zab lam bde gshegs kun 'dus.,
file,EAP570/1/2/3,https://eap.bl.uk/archive-file/EAP570-1-2-3,1500,1899,tib,Tibt,,,'khor ba las sgrol,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the text entitled 'Khor ba las sgrol.,
file,EAP570/1/2/4,https://eap.bl.uk/archive-file/EAP570-1-2-4,1500,1899,tib,Tibt,,,thos grol gsol 'debs sogs,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the outline of the Tibetan Book of Dead and the outline for Shrulekkha.,
file,EAP570/1/2/5,https://eap.bl.uk/archive-file/EAP570-1-2-5,1500,1899,tib,Tibt,,,mi 'khrugs pa'i gzungs chog sogs,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains various liturgical texts for the Drukpa Kagyu School.,
file,EAP570/1/2/6,https://eap.bl.uk/archive-file/EAP570-1-2-6,1500,1899,tib,Tibt,,,byang gter phur pa'i ngag 'don sogs,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contins liturgical texts for the tradition of Byang gter.,
file,EAP570/1/2/7,https://eap.bl.uk/archive-file/EAP570-1-2-7,1500,1899,tib,Tibt,,,rnam rgyal stong mchod sogs,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains notes on the instructions to carry out the ritual called rNam rgyal stong mchod.,
file,EAP570/1/2/8,https://eap.bl.uk/archive-file/EAP570-1-2-8,1500,1899,tib,Tibt,,,rten gsum khram yig sogs,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains inventory of various religious relics.,
file,EAP570/1/2/9,https://eap.bl.uk/archive-file/EAP570-1-2-9,1500,1899,tib,Tibt,,,klong chen gsung,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains some miscellaneous writings from the Collection of Longchenpa' Writings.,
seriesc,EAP570/1/3,https://eap.bl.uk/collection/EAP570-1-3,,,tib,Tibt,,,bKa' brgyad/ (gdong dkar la/),"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This series contains the cycle of revealed teachings known as bKa' brgyad or the Eight Pronouncements.,
file,EAP570/1/3/1,https://eap.bl.uk/archive-file/EAP570-1-3-1,1500,1899,tib,Tibt,,,bka' brgyad ka,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts including the root tantra of the bKa' brgyad cycle. The root tantra is said to have been translated by Padmasambhava and Vairocana in the 8th century.,
file,EAP570/1/3/2,https://eap.bl.uk/archive-file/EAP570-1-3-2,1500,1899,tib,Tibt,,,bka' brgyad kha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.,
file,EAP570/1/3/3,https://eap.bl.uk/archive-file/EAP570-1-3-3,1500,1899,tib,Tibt,,,bka' brgyad ga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.,
file,EAP570/1/3/4,https://eap.bl.uk/archive-file/EAP570-1-3-4,1500,1899,tib,Tibt,,,bka' brgyad 004 nga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.,
file,EAP570/1/3/5,https://eap.bl.uk/archive-file/EAP570-1-3-5,1500,1899,tib,Tibt,,,bka' brgyad ca,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.,
file,EAP570/1/3/6,https://eap.bl.uk/archive-file/EAP570-1-3-6,1500,1899,tib,Tibt,,,bka' brgyad cha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.,
file,EAP570/1/3/7,https://eap.bl.uk/archive-file/EAP570-1-3-7,1500,1899,tib,Tibt,,,bka' brgyad ja,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.,
file,EAP570/1/3/8,https://eap.bl.uk/archive-file/EAP570-1-3-8,1500,1899,tib,Tibt,,,bka' brgyad nya,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.,
seriesc,EAP570/1/4,https://eap.bl.uk/collection/EAP570-1-4,,,tib,Tibt,,,dgongs 'dus/ (gdong dkar la/),"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This series contains the cycle of revealed teachings known as dGongs 'dus or the Gathering of Enlightened Intent.,
file,EAP570/1/4/1,https://eap.bl.uk/archive-file/EAP570-1-4-1,1500,1899,tib,Tibt,,,dgongs 'dus ka,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the dGongs 'dus cycle of Sangs rgyas Gling pa.,
file,EAP570/1/4/2,https://eap.bl.uk/archive-file/EAP570-1-4-2,1500,1899,tib,Tibt,,,dgongs 'dus kha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the dGongs 'dus cycle of Sangs rgyas Gling pa.,
file,EAP570/1/4/3,https://eap.bl.uk/archive-file/EAP570-1-4-3,1500,1899,tib,Tibt,,,dgongs 'dus ga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the dGongs 'dus cycle of Sangs rgyas Gling pa.,
file,EAP570/1/4/4,https://eap.bl.uk/archive-file/EAP570-1-4-4,1500,1899,tib,Tibt,,,dgongs 'dus nga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",The volume contains the treasure texts from the dGongs 'dus cycle of Sangs rgyas Gling pa.,
file,EAP570/1/4/5,https://eap.bl.uk/archive-file/EAP570-1-4-5,1500,1899,tib,Tibt,,,dus pa mdo dbang ka,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains the texts for bestowing empowerment for the cycle of teachings known as 'Dus pa mdo dbang.,
file,EAP570/1/4/6,https://eap.bl.uk/archive-file/EAP570-1-4-6,1500,1899,tib,Tibt,,,dus pa mdo dbang kha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains the texts for bestowing empowerment for the cycle of teachings known as 'Dus pa mdo dbang.,
file,EAP570/1/4/7,https://eap.bl.uk/archive-file/EAP570-1-4-7,1500,1899,tib,Tibt,,,dus pa mdo dbang ga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains the texts for bestowing empowerment for the cycle of teachings known as 'Dus pa mdo dbang.,
file,EAP570/1/4/8,https://eap.bl.uk/archive-file/EAP570-1-4-8,1500,1899,tib,Tibt,,,dus pa mdo dbang nga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains the texts for bestowing empowerment for the cycle of teachings known as 'Dus pa mdo dbang.,
file,EAP570/1/4/9,https://eap.bl.uk/archive-file/EAP570-1-4-9,1500,1899,tib,Tibt,,,Kanjur dbu shog,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",This volume contains the first folios of Kanjur.,
seriesc,EAP570/1/5,https://eap.bl.uk/collection/EAP570-1-5,,,tib,Tibt,,,rnying rgyud/ (gdong dkar la/),"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/1,https://eap.bl.uk/archive-file/EAP570-1-5-1,1600,1699,tib,Tibt,,,rnying rgyud ka,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/10,https://eap.bl.uk/archive-file/EAP570-1-5-10,1600,1699,tib,Tibt,,,rnying rgyud tha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/11,https://eap.bl.uk/archive-file/EAP570-1-5-11,1600,1699,tib,Tibt,,,rnying rgyud da,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/12,https://eap.bl.uk/archive-file/EAP570-1-5-12,1600,1699,tib,Tibt,,,rnying rgyud na,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/13,https://eap.bl.uk/archive-file/EAP570-1-5-13,1600,1699,tib,Tibt,,,rnying rgyud pa,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/14,https://eap.bl.uk/archive-file/EAP570-1-5-14,1600,1699,tib,Tibt,,,rnying rgyud pha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/15,https://eap.bl.uk/archive-file/EAP570-1-5-15,1600,1699,tib,Tibt,,,rnying rgyud ba,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/16,https://eap.bl.uk/archive-file/EAP570-1-5-16,1600,1699,tib,Tibt,,,rnying rgyud ma,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/17,https://eap.bl.uk/archive-file/EAP570-1-5-17,1600,1699,tib,Tibt,,,rnying rgyud tsa,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/18,https://eap.bl.uk/archive-file/EAP570-1-5-18,1600,1699,tib,Tibt,,,rnying rgyud tsha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/19,https://eap.bl.uk/archive-file/EAP570-1-5-19,1600,1699,tib,Tibt,,,rnying rgyud dza,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/2,https://eap.bl.uk/archive-file/EAP570-1-5-2,1600,1699,tib,Tibt,,,rnying rgyud kha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/20,https://eap.bl.uk/archive-file/EAP570-1-5-20,1600,1699,tib,Tibt,,,rnying rgyud wa,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/21,https://eap.bl.uk/archive-file/EAP570-1-5-21,1600,1699,tib,Tibt,,,rnying rgyud zha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/22,https://eap.bl.uk/archive-file/EAP570-1-5-22,1600,1699,tib,Tibt,,,rnying rgyud za,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/23,https://eap.bl.uk/archive-file/EAP570-1-5-23,1600,1699,tib,Tibt,,,rnying rgyud 'a,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/24,https://eap.bl.uk/archive-file/EAP570-1-5-24,1600,1699,tib,Tibt,,,rnying rgyud ya,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/25,https://eap.bl.uk/archive-file/EAP570-1-5-25,1600,1699,tib,Tibt,,,rnying rgyud ra,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/26,https://eap.bl.uk/archive-file/EAP570-1-5-26,1600,1699,tib,Tibt,,,rnying rgyud la,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/27,https://eap.bl.uk/archive-file/EAP570-1-5-27,1600,1699,tib,Tibt,,,rnying rgyud sha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/28,https://eap.bl.uk/archive-file/EAP570-1-5-28,1600,1699,tib,Tibt,,,rnying rgyud sa,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/3,https://eap.bl.uk/archive-file/EAP570-1-5-3,1600,1699,tib,Tibt,,,rnying rgyud ga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/4,https://eap.bl.uk/archive-file/EAP570-1-5-4,1600,1699,tib,Tibt,,,rnying rgyud nga,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/5,https://eap.bl.uk/archive-file/EAP570-1-5-5,1600,1699,tib,Tibt,,,rnying rgyud ca,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/6,https://eap.bl.uk/archive-file/EAP570-1-5-6,1600,1699,tib,Tibt,,,rnying rgyud cha,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/7,https://eap.bl.uk/archive-file/EAP570-1-5-7,1600,1699,tib,Tibt,,,rnying rgyud ja,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/8,https://eap.bl.uk/archive-file/EAP570-1-5-8,1600,1699,tib,Tibt,,,rnying rgyud nya,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
file,EAP570/1/5/9,https://eap.bl.uk/archive-file/EAP570-1-5-9,1600,1699,tib,Tibt,,,rnying rgyud ta,"""Original material is held by Dongkarla Monastery, Shaba, Paro, Bhutan."".",,
fonds,EAP570/2,https://eap.bl.uk/collection/EAP570-2,1500,1899,tib,Tibt,,,The Manuscript Collection of Menrikha Temple,"""Original material is held by Menrikha Temple, Shaba, Paro Bhutan"".",Manuscripts from Menrikha Temple.,
seriesc,EAP570/2/1,https://eap.bl.uk/collection/EAP570-2-1,,,tib,Tibt,,,bka’ ‘gyur/ (menrikha) ,"""Original material is held by Menrikha Temple, Shaba, Paro Bhutan"".","The series contains the Perfection of Wisdom in 100,000 verses.",
